Size;Problem;Instance;Seed;Generations;Time;Fitness;Regenerators;Disconnected
100;1;02;082;316;39021;1300;13;0
100;1;03;082;273;34350;1400;14;0
100;1;10;082;1;168;1400;14;0
100;1;01;082;281;36445;1300;13;0
100;1;04;082;23;3359;1300;13;0
100;1;02;084;65;7366;1400;14;0
100;1;03;084;82;9474;1400;14;0
100;1;10;084;335;39012;1400;14;0
100;1;01;084;1;138;1500;15;0
100;1;04;084;356;46918;1300;13;0
100;1;02;086;466;53480;1300;13;0
100;1;03;086;230;26251;1400;14;0
100;1;10;086;86;10012;1300;13;0
100;1;01;086;344;39369;1400;14;0
100;1;04;086;239;28940;1300;13;0
100;1;02;088;347;38139;1400;14;0
100;1;10;088;12;1383;1400;14;0
100;1;03;088;418;47939;1400;14;0
100;1;01;088;34;4053;1400;14;0
100;1;04;088;330;40041;1400;14;0
100;1;02;090;328;35501;1400;14;0
100;1;03;090;387;42321;1400;14;0
100;1;10;090;167;19156;1600;16;0
100;1;01;090;138;16436;1400;14;0
100;1;04;090;264;31177;1400;14;0
100;1;02;092;240;25213;1400;14;0
100;1;03;092;376;42126;1400;14;0
100;1;10;092;206;23198;1500;15;0
100;1;04;092;126;11688;1300;13;0
100;1;01;092;1;124;1500;15;0
100;1;02;094;88;9401;1400;14;0
100;1;03;094;1;120;1500;15;0
100;1;10;094;336;36466;1400;14;0
100;1;01;094;4;424;1400;14;0
100;1;04;094;465;52839;1200;12;0
100;1;02;096;1;115;1400;14;0
100;1;03;096;363;37997;1400;14;0
100;1;10;096;93;10091;1500;15;0
100;1;01;096;396;42067;1400;14;0
100;1;04;096;451;49178;1300;13;0
100;1;02;098;280;28536;1400;14;0
100;1;03;098;303;32544;1300;13;0
100;1;10;098;2;232;1400;14;0
100;1;01;098;279;31210;1300;13;0
100;1;04;098;260;28742;1300;13;0
100;1;02;100;457;46864;1300;13;0
100;1;03;100;304;31744;1400;14;0
100;1;10;100;252;26417;1400;14;0
100;1;01;100;119;12702;1400;14;0
100;1;04;100;201;22948;1400;14;0
100;1;07;082;449;48351;1400;14;0
100;1;08;082;117;12033;1500;15;0
100;1;06;082;164;17348;1200;12;0
100;1;09;082;397;38027;1500;15;0
100;1;05;082;136;15656;1500;15;0
100;1;07;084;1;126;1400;14;0
100;1;08;084;1;111;1500;15;0
100;1;06;084;84;8559;1400;14;0
100;1;09;084;274;27067;1500;15;0
100;1;05;084;436;48525;1400;14;0
100;1;07;086;105;11063;1400;14;0
100;1;08;086;126;13147;1500;15;0
100;1;06;086;83;9014;1400;14;0
100;1;09;086;284;28057;1400;14;0
100;1;05;086;249;28116;1400;14;0
100;1;07;088;57;6219;1400;14;0
100;1;08;088;307;30553;1500;15;0
100;1;06;088;289;29375;1400;14;0
100;1;09;088;3;316;1400;14;0
100;1;05;088;326;35733;1400;14;0
100;1;08;090;298;29840;1500;15;0
100;1;07;090;1;123;1500;15;0
100;1;09;090;293;29393;1500;15;0
100;1;06;090;459;48052;1300;13;0
100;1;05;090;1;128;1600;16;0
100;1;08;092;151;14587;1400;14;0
100;1;07;092;445;48681;1300;13;0
100;1;09;092;416;38870;1400;14;0
100;1;06;092;334;35254;1300;13;0
100;1;08;094;54;5383;1400;14;0
100;1;05;092;457;50004;1500;15;0
100;1;07;094;349;36870;1500;15;0
100;1;09;094;1;108;1500;15;0
100;1;06;094;379;39171;1200;12;0
100;1;08;096;23;2348;1500;15;0
100;1;05;094;155;17149;1400;14;0
100;1;07;096;332;33607;1400;14;0
100;1;09;096;217;21924;1500;15;0
100;1;06;096;5;535;1400;14;0
100;1;08;098;2;214;1500;15;0
100;1;05;096;207;22884;1500;15;0
100;1;09;098;1;111;1400;14;0
100;1;07;098;89;9536;1400;14;0
100;1;06;098;5;521;1400;14;0
100;1;08;100;1;112;1500;15;0
100;1;09;100;437;44246;1500;15;0
100;1;05;098;1;125;1400;14;0
100;1;07;100;173;18947;1500;15;0
100;1;06;100;103;11205;1400;14;0
100;1;05;100;1;121;1500;15;0
100;2;04;082;97;17149;900;9;0
100;2;05;082;1;191;900;9;0
100;2;03;082;24;3908;900;9;0
100;2;02;082;135;22838;800;8;0
100;2;01;082;161;27129;900;9;0
100;2;05;084;1;172;900;9;0
100;2;04;084;26;4482;900;9;0
100;2;03;084;73;11936;900;9;0
100;2;02;084;262;44356;800;8;0
100;2;01;084;473;71803;800;8;0
100;2;05;086;36;5801;900;9;0
100;2;04;086;47;7933;900;9;0
100;2;03;086;1;178;900;9;0
100;2;02;086;151;25361;800;8;0
100;2;01;086;1;170;900;9;0
100;2;05;088;1;174;900;9;0
100;2;04;088;223;37905;900;9;0
100;2;03;088;1;176;900;9;0
100;2;02;088;1;184;800;8;0
100;2;01;088;79;13136;900;9;0
100;2;05;090;147;23105;900;9;0
100;2;03;090;55;9171;900;9;0
100;2;04;090;270;46327;900;9;0
100;2;02;090;176;30251;800;8;0
100;2;01;090;1;180;900;9;0
100;2;05;092;1;179;900;9;0
100;2;03;092;1;177;900;9;0
100;2;04;092;19;3285;900;9;0
100;2;02;092;66;11115;800;8;0
100;2;01;092;1;171;800;8;0
100;2;05;094;136;21328;900;9;0
100;2;03;094;121;20545;900;9;0
100;2;04;094;54;9259;900;9;0
100;2;01;094;4;628;900;9;0
100;2;02;094;60;10092;800;8;0
100;2;05;096;222;35644;900;9;0
100;2;03;096;40;6525;900;9;0
100;2;04;096;1;191;900;9;0
100;2;01;096;125;19913;900;9;0
